"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"19";"Aargau";"Subventions en milliers de francs";144306;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"19";"Aargau";"Subventions (en francs) par hectare**";2400;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"20";"Thurgau";"Subventions en milliers de francs";122202;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"20";"Thurgau";"Subventions (en francs) par hectare**";2472;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"21";"Tessin";"Subventions en milliers de francs";47431;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"21";"Tessin";"Subventions (en francs) par hectare**";3411;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"22";"Waadt";"Subventions en milliers de francs";278066;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"22";"Waadt";"Subventions (en francs) par hectare**";2566;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"23";"Wallis";"Subventions en milliers de francs";141853;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"23";"Wallis";"Subventions (en francs) par hectare**";3911;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"24";"Neuenburg";"Subventions en milliers de francs";79638;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"24";"Neuenburg";"Subventions (en francs) par hectare**";2527;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"25";"Genf";"Subventions en milliers de francs";23641;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"25";"Genf";"Subventions (en francs) par hectare**";2101;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"26";"Jura";"Subventions en milliers de francs";109084;"1000 francs";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
"26";"Jura";"Subventions (en francs) par hectare**";2677;"1000 Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-16";"kant";"Cantons";"1997-01-01";"24497";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/24497_fr.html"
